,Id,protoform,DoT,DoS,DoF,symptom,label
1,1.0,"Among records that contribute against predicting 5 class, most of them have quality-related features at medium level.",0.0,0.14533333333333334,0.7705323855012317,5,quality
2,2.0,"Among records that contribute against predicting 5 class, most of them have quality-related features at high level.",0.0,0.6613333333333333,0.7705323855012317,5,quality
3,3.0,"Among records that contribute around zero to predicting 5 class, most of them have quality-related features at low level.",0.7941684071899116,0.022,0.013187698588472907,5,quality
4,4.0,"Among records that contribute around zero to predicting 5 class, most of them have quality-related features at medium level.",0.0,0.006666666666666667,0.013187698588472907,5,quality
5,5.0,"Among records that contribute around zero to predicting 5 class, most of them have quality-related features at high level.",0.0,0.019333333333333334,0.013187698588472907,5,quality
6,6.0,"Among records that contribute positively to predicting 5 class, most of them have quality-related features at low level.",0.0,0.138,0.21294658257696197,5,quality
7,7.0,"Among records that contribute positively to predicting 5 class, most of them have quality-related features at medium level.",0.0,0.086,0.21294658257696197,5,quality
8,8.0,"Among records that contribute positively to predicting 5 class, most of them have quality-related features at high level.",0.0,0.17466666666666666,0.21294658257696197,5,quality
0,0.0,"Among records that contribute against predicting 6 class, most of them have energy-related features at low level.",0.0,0.5458095238095239,0.7131985999686826,6,energy
1,1.0,"Among records that contribute against predicting 6 class, most of them have energy-related features at medium level.",0.0,0.38285714285714284,0.7131985999686826,6,energy
2,2.0,"Among records that contribute against predicting 6 class, most of them have energy-related features at high level.",0.0,0.5280952380952381,0.7131985999686826,6,energy
3,3.0,"Among records that contribute around zero to predicting 6 class, most of them have energy-related features at low level.",0.0,0.17466666666666666,0.059406393507151344,6,energy
4,4.0,"Among records that contribute around zero to predicting 6 class, most of them have energy-related features at medium level.",0.0,0.09152380952380952,0.059406393507151344,6,energy
5,5.0,"Among records that contribute around zero to predicting 6 class, most of them have energy-related features at high level.",0.0,0.17761904761904762,0.059406393507151344,6,energy
6,6.0,"Among records that contribute positively to predicting 6 class, most of them have energy-related features at low level.",0.0,0.14342857142857143,0.22406167319083167,6,energy
7,7.0,"Among records that contribute positively to predicting 6 class, most of them have energy-related features at medium level.",0.0,0.07,0.22406167319083167,6,energy
8,8.0,"Among records that contribute positively to predicting 6 class, most of them have energy-related features at high level.",0.0,0.16085714285714287,0.22406167319083167,6,energy
0,0.0,"Among records that contribute against predicting 6 class, most of them have pitch-related features at low level.",0.0,0.17833333333333334,0.4816124012856559,6,pitch
1,1.0,"Among records that contribute against predicting 6 class, most of them have pitch-related features at medium level.",0.0,0.29694444444444446,0.4816124012856559,6,pitch
2,2.0,"Among records that contribute against predicting 6 class, most of them have pitch-related features at high level.",0.0,0.3511111111111111,0.4816124012856559,6,pitch
3,3.0,"Among records that contribute around zero to predicting 6 class, most of them have pitch-related features at low level.",0.044397038370984646,0.050277777777777775,0.031408095782919684,6,pitch
4,4.0,"Among records that contribute around zero to predicting 6 class, most of them have pitch-related features at medium level.",0.008732089194511962,0.04694444444444444,0.031408095782919684,6,pitch
5,5.0,"Among records that contribute around zero to predicting 6 class, most of them have pitch-related features at high level.",0.0,0.03,0.031408095782919684,6,pitch
6,6.0,"Among records that contribute positively to predicting 6 class, most of them have pitch-related features at low level.",0.9223911064703219,0.3858333333333333,0.48364616959809137,6,pitch
7,7.0,"Among records that contribute positively to predicting 6 class, most of them have pitch-related features at medium level.",0.0,0.23777777777777778,0.48364616959809137,6,pitch
8,8.0,"Among records that contribute positively to predicting 6 class, most of them have pitch-related features at high level.",0.0,0.17972222222222223,0.48364616959809137,6,pitch
0,0.0,"Among records that contribute against predicting 6 class, most of them have spectral-related features at low level.",0.5212542886120676,0.43148148148148147,0.5591796821791458,6,spectral
1,1.0,"Among records that contribute against predicting 6 class, most of them have spectral-related features at medium level.",0.0,0.28555555555555556,0.5591796821791458,6,spectral
2,2.0,"Among records that contribute against predicting 6 class, most of them have spectral-related features at high level.",0.0,0.30148148148148146,0.5591796821791458,6,spectral
3,3.0,"Among records that contribute around zero to predicting 6 class, most of them have spectral-related features at low level.",1.0,0.16111111111111112,0.05039967423831524,6,spectral
4,4.0,"Among records that contribute around zero to predicting 6 class, most of them have spectral-related features at medium level.",0.0,0.06925925925925926,0.05039967423831524,6,spectral
5,5.0,"Among records that contribute around zero to predicting 6 class, most of them have spectral-related features at high level.",0.0,0.13185185185185186,0.05039967423831524,6,spectral
6,6.0,"Among records that contribute positively to predicting 6 class, most of them have spectral-related features at low level.",0.0,0.14333333333333334,0.38708731024920534,6,spectral
7,7.0,"Among records that contribute positively to predicting 6 class, most of them have spectral-related features at medium level.",0.0,0.2137037037037037,0.38708731024920534,6,spectral
8,8.0,"Among records that contribute positively to predicting 6 class, most of them have spectral-related features at high level.",0.37971996005216624,0.2896296296296296,0.38708731024920534,6,spectral
0,0.0,"Among records that contribute against predicting 6 class, most of them have quality-related features at low level.",1.0,0.6046666666666667,0.7705323855012317,6,quality
1,1.0,"Among records that contribute against predicting 6 class, most of them have quality-related features at medium level.",0.0,0.14066666666666666,0.7705323855012317,6,quality
2,2.0,"Among records that contribute against predicting 6 class, most of them have quality-related features at high level.",0.0,0.6286666666666667,0.7705323855012317,6,quality
3,3.0,"Among records that contribute around zero to predicting 6 class, most of them have quality-related features at low level.",1.0,0.022,0.013187698588472907,6,quality
4,4.0,"Among records that contribute around zero to predicting 6 class, most of them have quality-related features at medium level.",0.0,0.007333333333333333,0.013187698588472907,6,quality
5,5.0,"Among records that contribute around zero to predicting 6 class, most of them have quality-related features at high level.",0.0,0.022,0.013187698588472907,6,quality
6,6.0,"Among records that contribute positively to predicting 6 class, most of them have quality-related features at low level.",0.0,0.11866666666666667,0.21294658257696197,6,quality
7,7.0,"Among records that contribute positively to predicting 6 class, most of them have quality-related features at medium level.",0.0,0.08133333333333333,0.21294658257696197,6,quality
8,8.0,"Among records that contribute positively to predicting 6 class, most of them have quality-related features at high level.",0.0,0.18,0.21294658257696197,6,quality
0,0.0,"Among records that contribute against predicting 7 class, most of them have energy-related features at low level.",0.0,0.5520952380952381,0.7131985999686826,7,energy
1,1.0,"Among records that contribute against predicting 7 class, most of them have energy-related features at medium level.",0.0,0.3801904761904762,0.7131985999686826,7,energy
2,2.0,"Among records that contribute against predicting 7 class, most of them have energy-related features at high level.",0.0,0.5356190476190477,0.7131985999686826,7,energy
3,3.0,"Among records that contribute around zero to predicting 7 class, most of them have energy-related features at low level.",0.0,0.1777142857142857,0.059406393507151344,7,energy
4,4.0,"Among records that contribute around zero to predicting 7 class, most of them have energy-related features at medium level.",0.0,0.0881904761904762,0.059406393507151344,7,energy
5,5.0,"Among records that contribute around zero to predicting 7 class, most of them have energy-related features at high level.",0.0,0.1739047619047619,0.059406393507151344,7,energy
6,6.0,"Among records that contribute positively to predicting 7 class, most of them have energy-related features at low level.",0.0,0.1459047619047619,0.22406167319083167,7,energy
7,7.0,"Among records that contribute positively to predicting 7 class, most of them have energy-related features at medium level.",0.0,0.08161904761904762,0.22406167319083167,7,energy
8,8.0,"Among records that contribute positively to predicting 7 class, most of them have energy-related features at high level.",0.0,0.16857142857142857,0.22406167319083167,7,energy
0,0.0,"Among records that contribute against predicting 7 class, most of them have pitch-related features at low level.",0.0,0.17277777777777778,0.4816124012856559,7,pitch
1,1.0,"Among records that contribute against predicting 7 class, most of them have pitch-related features at medium level.",0.0,0.3113888888888889,0.4816124012856559,7,pitch
2,2.0,"Among records that contribute against predicting 7 class, most of them have pitch-related features at high level.",0.0,0.35138888888888886,0.4816124012856559,7,pitch
3,3.0,"Among records that contribute around zero to predicting 7 class, most of them have pitch-related features at low level.",0.0,0.03916666666666667,0.031408095782919684,7,pitch
4,4.0,"Among records that contribute around zero to predicting 7 class, most of them have pitch-related features at medium level.",0.5861838503891105,0.05305555555555556,0.031408095782919684,7,pitch
5,5.0,"Among records that contribute around zero to predicting 7 class, most of them have pitch-related features at high level.",0.0,0.03722222222222222,0.031408095782919684,7,pitch
6,6.0,"Among records that contribute positively to predicting 7 class, most of them have pitch-related features at low level.",0.30269157919978423,0.3352777777777778,0.48364616959809137,7,pitch
7,7.0,"Among records that contribute positively to predicting 7 class, most of them have pitch-related features at medium level.",0.0,0.2436111111111111,0.48364616959809137,7,pitch
8,8.0,"Among records that contribute positively to predicting 7 class, most of them have pitch-related features at high level.",0.0,0.24027777777777778,0.48364616959809137,7,pitch
0,0.0,"Among records that contribute against predicting 7 class, most of them have spectral-related features at low level.",0.0035276636913716968,0.38851851851851854,0.5591796821791458,7,spectral
1,1.0,"Among records that contribute against predicting 7 class, most of them have spectral-related features at medium level.",0.0,0.26814814814814814,0.5591796821791458,7,spectral
2,2.0,"Among records that contribute against predicting 7 class, most of them have spectral-related features at high level.",0.0,0.3448148148148148,0.5591796821791458,7,spectral
3,3.0,"Among records that contribute around zero to predicting 7 class, most of them have spectral-related features at low level.",1.0,0.1637037037037037,0.05039967423831524,7,spectral
4,4.0,"Among records that contribute around zero to predicting 7 class, most of them have spectral-related features at medium level.",0.0,0.05851851851851852,0.05039967423831524,7,spectral
5,5.0,"Among records that contribute around zero to predicting 7 class, most of them have spectral-related features at high level.",0.0,0.12518518518518518,0.05039967423831524,7,spectral
6,6.0,"Among records that contribute positively to predicting 7 class, most of them have spectral-related features at low level.",0.0,0.18407407407407408,0.38708731024920534,7,spectral
7,7.0,"Among records that contribute positively to predicting 7 class, most of them have spectral-related features at medium level.",0.0,0.19666666666666666,0.38708731024920534,7,spectral
8,8.0,"Among records that contribute positively to predicting 7 class, most of them have spectral-related features at high level.",0.0,0.25962962962962965,0.38708731024920534,7,spectral
0,0.0,"Among records that contribute against predicting 7 class, most of them have quality-related features at low level.",0.0,0.6486666666666666,0.7705323855012317,7,quality
1,1.0,"Among records that contribute against predicting 7 class, most of them have quality-related features at medium level.",0.0,0.152,0.7705323855012317,7,quality
2,2.0,"Among records that contribute against predicting 7 class, most of them have quality-related features at high level.",0.0,0.6166666666666667,0.7705323855012317,7,quality
3,3.0,"Among records that contribute around zero to predicting 7 class, most of them have quality-related features at low level.",0.3366149465747437,0.022,0.013187698588472907,7,quality
4,4.0,"Among records that contribute around zero to predicting 7 class, most of them have quality-related features at medium level.",0.0,0.007333333333333333,0.013187698588472907,7,quality
5,5.0,"Among records that contribute around zero to predicting 7 class, most of them have quality-related features at high level.",0.0,0.02,0.013187698588472907,7,quality
6,6.0,"Among records that contribute positively to predicting 7 class, most of them have quality-related features at low level.",0.0,0.09666666666666666,0.21294658257696197,7,quality
7,7.0,"Among records that contribute positively to predicting 7 class, most of them have quality-related features at medium level.",0.0,0.078,0.21294658257696197,7,quality
8,8.0,"Among records that contribute positively to predicting 7 class, most of them have quality-related features at high level.",0.7290305386502961,0.19466666666666665,0.21294658257696197,7,quality
0,0.0,"Among records that contribute against predicting 8 class, most of them have energy-related features at low level.",0.0,0.6074285714285714,0.7131985999686826,8,energy
1,1.0,"Among records that contribute against predicting 8 class, most of them have energy-related features at medium level.",0.0,0.13352380952380952,0.7131985999686826,8,energy
2,2.0,"Among records that contribute against predicting 8 class, most of them have energy-related features at high level.",0.08799967323457782,0.6020952380952381,0.7131985999686826,8,energy
3,3.0,"Among records that contribute around zero to predicting 8 class, most of them have energy-related features at low level.",0.9137199386477115,0.19266666666666668,0.059406393507151344,8,energy
4,4.0,"Among records that contribute around zero to predicting 8 class, most of them have energy-related features at medium level.",0.0,0.028095238095238097,0.059406393507151344,8,energy
5,5.0,"Among records that contribute around zero to predicting 8 class, most of them have energy-related features at high level.",0.2407134876842299,0.17685714285714285,0.059406393507151344,8,energy
6,6.0,"Among records that contribute positively to predicting 8 class, most of them have energy-related features at low level.",0.0,0.17447619047619048,0.22406167319083167,8,energy
7,7.0,"Among records that contribute positively to predicting 8 class, most of them have energy-related features at medium level.",0.0,0.0380952380952381,0.22406167319083167,8,energy
8,8.0,"Among records that contribute positively to predicting 8 class, most of them have energy-related features at high level.",0.0012130478693295201,0.18438095238095237,0.22406167319083167,8,energy
0,0.0,"Among records that contribute against predicting 8 class, most of them have pitch-related features at low level.",0.0,0.3788888888888889,0.4816124012856559,8,pitch
1,1.0,"Among records that contribute against predicting 8 class, most of them have pitch-related features at medium level.",0.0,0.1638888888888889,0.4816124012856559,8,pitch
2,2.0,"Among records that contribute against predicting 8 class, most of them have pitch-related features at high level.",0.0,0.3497222222222222,0.4816124012856559,8,pitch
3,3.0,"Among records that contribute around zero to predicting 8 class, most of them have pitch-related features at low level.",1.0,0.05277777777777778,0.031408095782919684,8,pitch
4,4.0,"Among records that contribute around zero to predicting 8 class, most of them have pitch-related features at medium level.",0.0,0.024444444444444446,0.031408095782919684,8,pitch
5,5.0,"Among records that contribute around zero to predicting 8 class, most of them have pitch-related features at high level.",0.0,0.04888888888888889,0.031408095782919684,8,pitch
6,6.0,"Among records that contribute positively to predicting 8 class, most of them have pitch-related features at low level.",0.0,0.36444444444444446,0.48364616959809137,8,pitch
7,7.0,"Among records that contribute positively to predicting 8 class, most of them have pitch-related features at medium level.",0.0,0.15,0.48364616959809137,8,pitch
8,8.0,"Among records that contribute positively to predicting 8 class, most of them have pitch-related features at high level.",0.0,0.3636111111111111,0.48364616959809137,8,pitch
0,0.0,"Among records that contribute against predicting 8 class, most of them have spectral-related features at low level.",0.0,0.25555555555555554,0.5591796821791458,8,spectral
1,1.0,"Among records that contribute against predicting 8 class, most of them have spectral-related features at medium level.",0.0,0.23777777777777778,0.5591796821791458,8,spectral
2,2.0,"Among records that contribute against predicting 8 class, most of them have spectral-related features at high level.",1.0,0.49074074074074076,0.5591796821791458,8,spectral
3,3.0,"Among records that contribute around zero to predicting 8 class, most of them have spectral-related features at low level.",1.0,0.1637037037037037,0.05039967423831524,8,spectral
4,4.0,"Among records that contribute around zero to predicting 8 class, most of them have spectral-related features at medium level.",0.0,0.04518518518518518,0.05039967423831524,8,spectral
5,5.0,"Among records that contribute around zero to predicting 8 class, most of them have spectral-related features at high level.",0.0,0.13518518518518519,0.05039967423831524,8,spectral
6,6.0,"Among records that contribute positively to predicting 8 class, most of them have spectral-related features at low level.",1.0,0.3637037037037037,0.38708731024920534,8,spectral
7,7.0,"Among records that contribute positively to predicting 8 class, most of them have spectral-related features at medium level.",0.0,0.15185185185185185,0.38708731024920534,8,spectral
8,8.0,"Among records that contribute positively to predicting 8 class, most of them have spectral-related features at high level.",0.0,0.12037037037037036,0.38708731024920534,8,spectral
0,0.0,"Among records that contribute against predicting 8 class, most of them have quality-related features at low level.",0.0,0.5913333333333334,0.7705323855012317,8,quality
1,1.0,"Among records that contribute against predicting 8 class, most of them have quality-related features at medium level.",0.0,0.06,0.7705323855012317,8,quality
2,2.0,"Among records that contribute against predicting 8 class, most of them have quality-related features at high level.",1.0,0.7013333333333334,0.7705323855012317,8,quality
3,3.0,"Among records that contribute around zero to predicting 8 class, most of them have quality-related features at low level.",0.0,0.021333333333333333,0.013187698588472907,8,quality
4,4.0,"Among records that contribute around zero to predicting 8 class, most of them have quality-related features at medium level.",0.0,0.0,0.013187698588472907,8,quality
5,5.0,"Among records that contribute around zero to predicting 8 class, most of them have quality-related features at high level.",1.0,0.016666666666666666,0.013187698588472907,8,quality
6,6.0,"Among records that contribute positively to predicting 8 class, most of them have quality-related features at low level.",1.0,0.198,0.21294658257696197,8,quality
7,7.0,"Among records that contribute positively to predicting 8 class, most of them have quality-related features at medium level.",0.0,0.04133333333333333,0.21294658257696197,8,quality
8,8.0,"Among records that contribute positively to predicting 8 class, most of them have quality-related features at high level.",0.0,0.09133333333333334,0.21294658257696197,8,quality
0,0.0,"Among records that contribute against predicting 9 class, most of them have energy-related features at low level.",0.0,0.6041904761904762,0.7131985999686826,9,energy
1,1.0,"Among records that contribute against predicting 9 class, most of them have energy-related features at medium level.",0.0,0.18571428571428572,0.7131985999686826,9,energy
2,2.0,"Among records that contribute against predicting 9 class, most of them have energy-related features at high level.",0.0,0.6218095238095238,0.7131985999686826,9,energy
3,3.0,"Among records that contribute around zero to predicting 9 class, most of them have energy-related features at low level.",0.3184679889329834,0.19628571428571429,0.059406393507151344,9,energy
4,4.0,"Among records that contribute around zero to predicting 9 class, most of them have energy-related features at medium level.",0.0,0.03923809523809524,0.059406393507151344,9,energy
5,5.0,"Among records that contribute around zero to predicting 9 class, most of them have energy-related features at high level.",0.31836432836218514,0.18904761904761905,0.059406393507151344,9,energy
6,6.0,"Among records that contribute positively to predicting 9 class, most of them have energy-related features at low level.",0.16904104909166165,0.19247619047619047,0.22406167319083167,9,energy
7,7.0,"Among records that contribute positively to predicting 9 class, most of them have energy-related features at medium level.",0.0,0.044476190476190475,0.22406167319083167,9,energy
8,8.0,"Among records that contribute positively to predicting 9 class, most of them have energy-related features at high level.",0.0,0.1660952380952381,0.22406167319083167,9,energy
0,0.0,"Among records that contribute against predicting 9 class, most of them have pitch-related features at low level.",0.0,0.2802777777777778,0.4816124012856559,9,pitch
1,1.0,"Among records that contribute against predicting 9 class, most of them have pitch-related features at medium level.",0.0,0.2788888888888889,0.4816124012856559,9,pitch
2,2.0,"Among records that contribute against predicting 9 class, most of them have pitch-related features at high level.",0.1307151796776829,0.39611111111111114,0.4816124012856559,9,pitch
3,3.0,"Among records that contribute around zero to predicting 9 class, most of them have pitch-related features at low level.",0.0,0.04416666666666667,0.031408095782919684,9,pitch
4,4.0,"Among records that contribute around zero to predicting 9 class, most of them have pitch-related features at medium level.",0.0,0.034722222222222224,0.031408095782919684,9,pitch
5,5.0,"Among records that contribute around zero to predicting 9 class, most of them have pitch-related features at high level.",0.0,0.03388888888888889,0.031408095782919684,9,pitch
6,6.0,"Among records that contribute positively to predicting 9 class, most of them have pitch-related features at low level.",0.0,0.3688888888888889,0.48364616959809137,9,pitch
7,7.0,"Among records that contribute positively to predicting 9 class, most of them have pitch-related features at medium level.",0.0,0.2111111111111111,0.48364616959809137,9,pitch
8,8.0,"Among records that contribute positively to predicting 9 class, most of them have pitch-related features at high level.",0.0,0.2286111111111111,0.48364616959809137,9,pitch
0,0.0,"Among records that contribute against predicting 9 class, most of them have spectral-related features at low level.",0.0,0.2748148148148148,0.5591796821791458,9,spectral
1,1.0,"Among records that contribute against predicting 9 class, most of them have spectral-related features at medium level.",0.0,0.27296296296296296,0.5591796821791458,9,spectral
2,2.0,"Among records that contribute against predicting 9 class, most of them have spectral-related features at high level.",1.0,0.4792592592592593,0.5591796821791458,9,spectral
3,3.0,"Among records that contribute around zero to predicting 9 class, most of them have spectral-related features at low level.",0.14780625601473976,0.15777777777777777,0.05039967423831524,9,spectral
4,4.0,"Among records that contribute around zero to predicting 9 class, most of them have spectral-related features at medium level.",0.0,0.05592592592592593,0.05039967423831524,9,spectral
5,5.0,"Among records that contribute around zero to predicting 9 class, most of them have spectral-related features at high level.",0.0,0.13703703703703704,0.05039967423831524,9,spectral
6,6.0,"Among records that contribute positively to predicting 9 class, most of them have spectral-related features at low level.",1.0,0.3411111111111111,0.38708731024920534,9,spectral
7,7.0,"Among records that contribute positively to predicting 9 class, most of them have spectral-related features at medium level.",0.0,0.2,0.38708731024920534,9,spectral
8,8.0,"Among records that contribute positively to predicting 9 class, most of them have spectral-related features at high level.",0.0,0.10703703703703704,0.38708731024920534,9,spectral
0,0.0,"Among records that contribute against predicting 9 class, most of them have quality-related features at low level.",0.5267111571365047,0.6553333333333333,0.7705323855012317,9,quality
1,1.0,"Among records that contribute against predicting 9 class, most of them have quality-related features at medium level.",0.0,0.06333333333333334,0.7705323855012317,9,quality
2,2.0,"Among records that contribute against predicting 9 class, most of them have quality-related features at high level.",0.0,0.7346666666666667,0.7705323855012317,9,quality
3,3.0,"Among records that contribute around zero to predicting 9 class, most of them have quality-related features at low level.",1.0,0.021333333333333333,0.013187698588472907,9,quality
4,4.0,"Among records that contribute around zero to predicting 9 class, most of them have quality-related features at medium level.",0.0,0.0,0.013187698588472907,9,quality
5,5.0,"Among records that contribute around zero to predicting 9 class, most of them have quality-related features at high level.",0.33722279688875206,0.018666666666666668,0.013187698588472907,9,quality
6,6.0,"Among records that contribute positively to predicting 9 class, most of them have quality-related features at low level.",1.0,0.20266666666666666,0.21294658257696197,9,quality
7,7.0,"Among records that contribute positively to predicting 9 class, most of them have quality-related features at medium level.",0.0,0.03866666666666667,0.21294658257696197,9,quality
8,8.0,"Among records that contribute positively to predicting 9 class, most of them have quality-related features at high level.",0.0,0.13733333333333334,0.21294658257696197,9,quality
